id,unitPrice,totalPrice,houseSize,dealHouseTxt,elevator,decorate,window,floorHight,lat,lng,room,area,hall
16311,50847,300,59,3000,0,1,2,2,39.81981,116.412166,2,5,1
16313,45054,410,91,3000,0,0,2,2,39.796662,116.435422,2,0,1
16314,59892,557,93,1121,1,1,2,2,39.86099,116.446029,2,5,1
16316,73076,760,104,3000,1,1,2,3,39.875427,116.35361,3,5,1
16317,61956,285,46,1095,1,1,1,2,39.845344,116.419399,1,5,0
16318,65517,380,58,622,1,1,2,2,39.843939,116.374353,1,5,1
16319,70555,254,36,3000,1,1,1,4,39.824428,116.305981,1,5,0
16320,65476,275,42,829,0,1,2,2,39.856226,116.341986,1,5,1
16321,66444,299,45,942,0,0,1,4,39.892809,116.329335,1,5,1
16322,57894,330,57,690,1,1,1,2,39.853628,116.38849,2,5,1
16324,54545,480,88,3000,0,0,2,2,39.865826,116.189985,2,5,1
16325,57894,330,57,3000,0,1,2,3,39.8578,116.288969,2,5,1
16326,72916,350,48,787,0,1,2,2,39.866115,116.438001,2,5,1
16327,62809,760,121,401,1,1,2,2,39.873897,116.297901,3,5,1
16328,64000,800,125,167,1,1,2,2,39.840145,116.379398,3,5,2
16329,83760,980,117,3000,1,1,3,4,39.894053,116.274543,3,5,1
16331,63157,600,95,3000,1,0,1,2,39.901141,116.284832,2,5,1
16332,52631,300,57,3000,0,1,2,4,39.819453,116.415759,2,5,1
16333,60000,324,54,307,0,0,2,4,39.853628,116.38849,2,5,1
16334,51204,425,83,64,1,0,2,1,39.851835,116.378039,2,5,1
16335,61445,510,83,1172,1,1,2,2,39.845651,116.42268,2,5,1
16336,65238,274,42,3000,0,0,1,4,39.871792,116.368503,1,5,1
16337,42647,290,68,3000,0,1,2,2,39.799692,116.435088,2,0,1
16338,43773,232,53,3000,0,1,1,2,39.842759,116.211962,2,5,1
16339,62091,950,153,3000,1,1,2,4,39.879346,116.255978,3,5,2
16340,49642,278,56,3000,1,0,2,2,39.840011,116.246232,1,5,1
16341,70315,668,95,3000,1,1,2,1,39.882183,116.323137,2,5,2
16342,70103,680,97,707,1,1,1,1,39.852064,116.321699,2,5,1
16343,64285,405,63,1166,1,1,1,1,39.858337,116.395523,2,5,1
16345,52212,590,113,3000,1,1,1,2,39.896449,116.262402,2,5,2
16346,90400,1130,125,3000,1,1,2,2,39.894053,116.274543,3,5,2
16347,57954,510,88,1157,0,1,2,2,39.85713,116.441057,2,5,2
16348,60144,415,69,946,1,1,2,2,39.849941,116.295269,2,5,1
16349,50000,260,52,3000,1,0,1,3,39.85734,116.270431,1,5,1
16350,48172,448,93,3000,1,0,2,1,39.796662,116.435422,2,0,1
16351,40476,170,42,3000,0,0,1,2,39.837642,116.201314,1,5,1
16352,54117,368,68,999,1,0,2,1,39.812716,116.375408,2,5,1
16354,62500,300,48,1081,0,1,1,2,39.874649,116.289578,2,5,1
16355,64473,490,76,578,0,0,2,1,39.852718,116.38028,2,5,1
16356,67213,410,61,3000,0,1,2,3,39.864951,116.3908,2,5,1
16357,56779,335,59,3000,1,0,1,2,39.80896,116.3755,2,5,1
16360,66935,415,62,999,0,0,2,1,39.864511,116.294191,2,5,1
16361,73000,438,60,861,1,0,1,2,39.867924,116.442156,2,5,1
16363,77976,1310,168,3000,1,1,2,2,39.857443,116.422357,3,5,2
16364,69736,265,38,724,1,1,1,3,39.824428,116.305981,1,5,0
16365,69090,380,55,361,0,0,2,1,39.854651,116.37423,1,5,1
16366,47297,350,74,3000,0,1,2,2,39.85172,116.241692,1,5,1
16368,70833,510,72,3000,0,1,2,4,39.870105,116.373534,3,5,1
16369,82000,205,25,3000,1,0,1,1,39.888996,116.284943,1,5,0
16370,73437,470,64,789,1,1,1,3,39.847202,116.396519,1,5,1
16371,58035,325,56,721,1,0,2,1,39.882296,116.346074,1,2,0
16372,80136,585,73,3000,0,1,2,1,39.87249,116.379274,2,5,1
16373,70588,240,34,3000,1,1,2,2,39.843914,116.290959,1,5,0
16375,56435,570,101,914,1,1,2,2,39.862731,116.417633,2,5,2
16376,80232,690,86,722,1,1,1,1,39.845095,116.378983,2,5,1
16378,63265,620,98,3000,1,0,2,2,39.859646,116.442553,3,5,1
16379,63200,790,125,336,1,1,2,3,39.85258,116.39726,3,5,2
16380,50877,290,57,3000,1,1,1,1,39.841429,116.24747,1,5,1
16381,53009,546,103,455,1,0,2,1,39.841017,116.299805,2,5,1
16382,65151,430,66,399,1,1,2,1,39.876304,116.432602,2,5,1
16383,55789,212,38,3000,1,0,1,2,39.826026,116.3396,1,5,0
16385,85157,809,95,531,1,1,2,2,39.841765,116.373322,2,5,2
16386,60000,570,95,980,1,1,1,2,39.84763,116.416756,2,5,1
16387,74634,306,41,724,1,1,1,4,39.824428,116.305981,1,5,0
16388,55000,550,100,3000,0,1,2,1,39.85208,116.236265,2,5,1
16389,74390,610,82,417,1,1,4,1,39.868534,116.43403,2,5,1
16391,75945,281,37,348,1,0,1,3,39.877369,116.427919,1,5,1
16392,75280,670,89,3000,1,0,1,4,39.872696,116.338888,2,5,1
16394,58771,335,57,3000,1,0,1,3,39.900012,116.260773,1,5,1
16395,72656,930,128,489,1,1,2,2,39.843939,116.374353,3,5,2
16396,92708,445,48,240,1,1,1,2,39.850065,116.357568,1,5,1
16397,59493,470,79,3000,1,0,2,3,39.861329,116.410141,3,5,1
16398,47899,570,119,3000,1,1,3,3,39.796662,116.435422,3,0,1
16399,62500,350,56,499,0,0,2,4,39.845886,116.299255,2,5,1
16400,67017,382,57,3000,0,1,2,3,39.869289,116.364321,2,5,1
16401,59756,245,41,482,0,0,1,4,39.845886,116.299255,1,5,1
16402,45263,430,95,3000,0,1,2,1,39.797734,116.160624,2,5,1
16403,55405,410,74,3000,1,0,1,3,39.89657,116.258264,2,5,1
16404,53164,420,79,3000,0,1,2,2,39.821078,116.402137,2,5,1
16405,73863,650,88,3000,1,1,2,2,39.841647,116.347237,2,5,1
16406,80158,505,63,582,1,1,2,2,39.871153,116.442791,2,5,1
16407,57758,335,58,1179,1,1,1,1,39.812716,116.375408,2,5,1
16409,53191,500,94,3000,1,0,2,3,39.796662,116.435422,2,0,1
16410,47945,700,146,1000,1,0,2,2,39.876345,116.439134,2,5,2
16411,55000,440,80,3000,1,0,2,2,39.80896,116.3755,3,5,1
16412,72340,340,47,38,1,0,1,1,39.872629,116.429519,1,5,1
16413,66382,312,47,333,1,0,2,3,39.838145,116.300746,1,5,0
16414,63829,600,94,766,1,1,2,2,39.876147,116.441366,3,5,1
16415,76428,535,70,702,1,0,2,3,39.874665,116.436338,2,5,1
16417,59649,340,57,3000,0,0,2,2,39.851089,116.386751,2,5,1
16418,65000,260,40,517,0,0,1,1,39.845886,116.299255,1,5,1
16420,78461,510,65,3000,1,1,1,1,39.892809,116.329335,1,5,1
16421,64000,480,75,1077,1,1,2,1,39.855837,116.387121,2,5,1
16422,68421,520,76,512,1,1,2,1,39.866121,116.313479,2,5,1
16423,84028,1168,139,847,1,1,2,1,39.845095,116.378983,3,5,1
16425,80597,1080,134,613,1,1,2,1,39.872805,116.256418,3,5,2
16426,51428,432,84,3000,1,1,1,2,39.895012,116.278453,2,5,1
16427,67682,555,82,1170,1,1,2,2,39.845651,116.42268,2,5,1
16428,54947,522,95,3000,1,1,2,1,39.813572,116.344068,2,5,1
16429,69230,450,65,3000,1,1,2,3,39.858848,116.402041,1,5,1
16430,74257,750,101,3000,1,0,2,2,39.842671,116.39398,2,5,2
16431,56333,338,60,3000,1,0,2,1,39.812716,116.375408,2,5,1
16432,80000,440,55,3000,0,0,2,1,39.879795,116.336451,2,5,1
16434,72352,246,34,1155,1,1,2,2,39.843914,116.290959,1,5,0
16435,63392,355,56,717,0,1,2,2,39.849771,116.299965,2,5,1
16436,55140,590,107,3000,0,0,2,1,39.821078,116.402137,2,5,1
16437,70588,480,68,543,0,0,3,1,39.840999,116.30644,2,5,2
16438,71951,295,41,1151,0,1,1,3,39.868568,116.396111,1,5,1
16439,65000,364,56,829,0,0,2,2,39.856226,116.341986,2,5,1
16442,62500,750,120,3000,1,0,2,2,39.885794,116.272751,3,5,1
16443,62195,510,82,3000,1,1,2,4,39.841168,116.39061,2,5,2
16444,72151,570,79,407,1,0,1,1,39.867171,116.431751,2,5,1
16445,70833,425,60,982,1,1,2,2,39.859793,116.372841,2,5,1
16446,78125,500,64,3000,1,1,2,3,39.867235,116.376716,2,5,1
16450,61475,375,61,548,1,1,1,1,39.847149,116.29677,1,5,1
16451,91379,265,29,1116,1,1,1,3,39.875382,116.379108,1,5,0
16452,65760,605,92,3000,1,1,1,1,39.867181,116.267481,2,5,1
16453,76785,430,56,3000,0,0,2,2,39.873397,116.373229,2,5,1
16455,63736,580,91,3000,0,1,2,1,39.824348,116.293194,2,5,2
16456,65126,775,119,3000,1,1,1,2,39.888699,116.276503,3,5,1
16457,56410,220,39,3000,0,0,1,2,39.844363,116.259369,1,5,1
16458,67708,325,48,858,0,0,1,3,39.845776,116.402421,1,5,1
16459,62352,530,85,3000,1,0,2,2,39.859646,116.442553,2,5,1
16460,80681,355,44,304,0,0,1,2,39.872925,116.448966,1,5,1
16461,44785,730,163,3000,0,1,2,3,39.797734,116.160624,3,5,1
16462,75000,255,34,3000,1,1,2,2,39.843914,116.290959,1,5,0
16464,48837,420,86,3000,0,0,2,2,39.847539,116.244854,3,5,1
16466,90425,850,94,554,1,1,2,3,39.88344,116.315032,2,5,1
16468,77551,380,49,3000,1,0,2,2,39.869289,116.364321,1,5,1
16469,89130,410,46,408,1,1,2,3,39.892809,116.329335,1,5,1
16470,79824,455,57,3000,1,1,1,3,39.894053,116.274543,1,5,0
16471,67627,399,59,480,0,1,2,1,39.858626,116.382763,2,5,1
16472,80263,305,38,724,1,1,1,3,39.824428,116.305981,1,5,0
16473,83809,880,105,3000,1,1,2,2,39.888952,116.284121,2,5,1
16474,69892,650,93,196,1,1,2,1,39.870763,116.449638,3,5,1
16477,75781,970,128,3000,1,1,2,2,39.885794,116.272751,3,5,1
16478,55238,348,63,3000,0,1,2,4,39.81981,116.412166,2,5,1
16479,72784,575,79,922,0,1,2,2,39.844386,116.381068,2,5,1
16480,62295,380,61,841,1,0,2,2,39.812716,116.375408,2,5,1
16481,58163,570,98,3000,1,0,2,2,39.886219,116.276473,2,5,2
16482,48750,312,64,3000,0,0,1,3,39.809268,116.382187,1,5,1
16483,51408,365,71,3000,0,0,2,4,39.811871,116.434117,3,0,1
16484,76470,260,34,805,1,1,1,2,39.844386,116.381068,1,5,0
16485,70227,309,44,559,1,0,1,1,39.84827,116.372777,1,5,1
16486,50000,420,84,3000,1,1,2,1,39.796662,116.435422,2,0,1
16487,58620,340,58,3000,0,0,2,1,39.819779,116.411886,2,5,1
16488,60357,338,56,370,1,0,1,3,39.850981,116.438222,1,5,1
16489,44845,435,97,3000,0,1,3,2,39.797734,116.160624,2,5,2
16490,65555,295,45,3000,0,1,1,1,39.898979,116.27017,1,5,1
16491,66176,450,68,878,1,0,2,3,39.8764,116.421626,3,5,1
16492,85245,520,61,885,1,0,2,3,39.868778,116.439336,2,5,1
16493,84883,365,43,490,1,1,1,2,39.889878,116.321124,1,5,1
16494,73015,460,63,3000,1,0,1,2,39.888952,116.284121,1,5,1
16495,83157,790,95,795,1,1,1,1,39.852064,116.321699,2,5,1
16496,64545,355,55,3000,0,0,2,1,39.814521,116.404025,2,5,1
16498,79607,406,51,3000,0,0,2,2,39.871792,116.368503,1,5,1
16499,65322,405,62,623,0,1,2,1,39.848581,116.296961,2,5,1
16500,68181,600,88,3000,1,0,2,2,39.842671,116.39398,2,5,1
16501,46067,410,89,3000,1,1,1,2,39.839167,116.248924,2,5,1
16502,80263,305,38,254,1,1,1,2,39.863512,116.406254,1,5,1
16503,56444,508,90,3000,1,0,2,1,39.813572,116.344068,2,5,1
16504,54725,498,91,438,1,0,2,1,39.854348,116.451036,2,5,1
16505,48421,460,95,3000,0,1,2,1,39.797734,116.160624,3,5,1
16506,69736,530,76,367,0,0,2,3,39.858626,116.382763,2,5,1
16507,81521,750,92,3000,1,1,1,3,39.842671,116.39398,2,5,2
16508,80645,750,93,3000,1,1,2,3,39.842671,116.39398,2,5,2
16509,76190,320,42,619,0,0,1,4,39.862302,116.310275,1,5,1
16510,80000,984,123,3000,1,1,3,4,39.894053,116.274543,3,5,1
16511,77500,465,60,3000,1,1,3,1,39.872696,116.338888,1,5,1
16513,82391,1137,138,546,1,1,2,3,39.854212,116.324943,3,5,2
16514,106557,1300,122,1173,1,1,2,3,39.889575,116.307253,3,5,2
16515,70204,344,49,3000,1,0,2,2,39.843914,116.290959,1,5,0
16516,75000,465,62,699,0,1,2,2,39.847202,116.396519,1,5,1
16517,81632,400,49,3000,1,0,2,1,39.869289,116.364321,1,5,1
16518,76530,375,49,969,1,1,1,1,39.867235,116.376716,1,5,1
16519,76760,545,71,855,1,0,2,3,39.867924,116.442156,2,5,1
16520,53629,665,124,3000,1,0,2,3,39.897955,116.277098,3,5,2
16521,62711,370,59,3000,0,0,2,3,39.821078,116.402137,2,5,1
16523,68750,330,48,1156,1,1,2,1,39.896487,116.312478,1,5,1
16524,92941,1580,170,481,1,1,2,3,39.824285,116.302195,3,5,2
16526,64835,590,91,440,1,1,1,1,39.853309,116.419158,2,5,1
16527,48076,500,104,3000,1,0,1,3,39.822855,116.340686,2,5,1
16528,78431,800,102,619,0,1,2,2,39.840999,116.30644,3,5,1
16529,40510,555,137,643,1,0,1,4,39.86338,116.434593,2,5,1
16531,72727,800,110,3000,1,1,2,2,39.886219,116.276473,3,5,2
16532,70000,350,50,948,1,0,1,1,40.036324,116.343009,1,4,0
16534,54545,420,77,1139,1,1,2,1,39.855746,116.368006,2,5,1
16535,55000,550,100,3000,0,0,2,3,39.793819,116.431182,2,0,2
16537,64444,580,90,394,1,1,2,3,39.847369,116.377881,2,5,1
16538,77227,780,101,3000,1,1,2,2,39.842671,116.39398,2,5,2
16539,67721,535,79,1179,1,0,2,2,39.866547,116.400898,3,5,1
16540,82242,880,107,418,1,1,1,2,39.876304,116.432602,4,5,2
16541,70952,447,63,1036,0,1,2,2,39.864511,116.294191,2,5,1
16543,51636,568,110,3000,1,1,2,1,39.839167,116.248924,3,5,1
16544,63880,428,67,3000,0,1,2,1,39.860649,116.398657,2,5,1
16546,80000,352,44,900,1,1,1,3,39.8764,116.421626,1,5,1
16547,50133,376,75,3000,0,0,1,2,39.796662,116.435422,1,0,1
16548,78867,418,53,3000,0,1,2,2,39.869289,116.364321,2,5,1
16549,50000,400,80,3000,1,0,2,1,39.80896,116.3755,3,5,1
16550,51052,388,76,3000,1,1,1,1,39.796662,116.435422,1,0,1
16551,70806,439,62,604,1,0,1,3,39.850491,116.369054,1,5,1
16552,80952,340,42,1132,1,0,2,1,39.854775,116.36688,1,5,0
16554,63736,580,91,1103,0,0,2,2,39.856335,116.31934,2,5,1
16555,70909,390,55,565,0,0,3,2,39.853628,116.38849,2,5,1
16556,60240,500,83,3000,1,0,2,3,39.826026,116.3396,2,5,1
16557,55555,750,135,651,0,0,2,2,39.865826,116.189985,3,5,1
16559,64835,590,91,916,0,1,2,1,39.852963,116.444749,2,5,1
16560,66304,305,46,505,0,0,2,1,39.87245,116.423711,1,5,1
16561,69090,380,55,296,0,0,2,3,39.84915,116.420788,2,5,1
16562,81081,300,37,3000,1,1,1,2,39.824428,116.305981,1,5,0
16563,75117,3200,426,962,1,1,2,0,39.824285,116.302195,5,5,2
16565,65789,375,57,3000,0,1,2,2,39.864624,116.413131,2,5,1
16566,70833,680,96,676,1,1,2,2,39.839933,116.296732,2,5,1
16567,64615,420,65,511,1,0,1,1,39.863512,116.406254,2,5,1
16568,72641,385,53,3000,1,0,1,2,39.866819,116.369891,1,5,1
16570,53968,340,63,3000,0,1,2,4,39.843422,116.289207,2,5,1
16571,78431,400,51,510,1,0,2,1,39.867924,116.442156,2,5,1
16572,81395,350,43,3000,1,1,1,3,39.862824,116.345845,1,5,1
16573,92198,1300,141,225,1,0,2,2,39.865986,116.450476,3,5,2
16574,75000,900,120,3000,1,0,2,2,39.841647,116.347237,3,5,2
16576,77272,510,66,3000,0,0,2,1,39.872262,116.376317,2,5,1
16577,66101,390,59,516,1,0,1,4,39.867573,116.42634,1,5,1
16578,66101,390,59,437,0,1,2,2,39.853628,116.38849,2,5,1
16580,54166,520,96,3000,1,0,3,1,39.859821,116.414878,3,5,1
16581,72142,505,70,873,1,1,1,3,39.845086,116.387689,1,5,2
16582,60784,310,51,3000,1,1,2,2,39.843914,116.290959,1,5,0
16583,73636,324,44,98,1,0,1,3,39.851292,116.375751,1,5,0
16584,63636,350,55,393,0,0,1,2,39.850218,116.409119,2,5,1
16585,84782,780,92,3000,1,1,2,1,39.881236,116.345506,2,5,1
16588,62068,360,58,3000,0,0,2,1,39.874649,116.289578,2,5,1
16589,58771,335,57,192,1,1,1,3,39.852274,116.436209,1,5,1
16590,74306,1018,137,962,1,1,2,2,39.845081,116.32928,3,5,2
16592,62698,395,63,820,0,0,2,1,39.848308,116.2955,2,5,1
16593,60240,500,83,429,1,1,2,1,39.854348,116.451036,2,5,1
16594,63709,395,62,395,0,0,2,4,39.862302,116.310275,2,5,1
16595,50337,448,89,3000,0,1,2,4,39.834214,116.344424,2,5,1
16596,66216,490,74,367,0,0,3,1,39.889878,116.321124,3,5,1
16597,51204,850,166,1061,1,0,2,1,39.89736,116.313453,3,5,2
16598,72500,870,120,974,1,0,2,3,39.845081,116.32928,3,5,2
16599,65625,315,48,1095,1,0,2,2,39.845344,116.419399,1,5,1
16600,58558,650,111,3000,1,1,3,1,39.893691,116.265581,3,5,1
16601,59493,470,79,775,1,0,3,1,39.863512,116.406254,2,5,1
16604,76000,380,50,396,1,1,1,3,39.869771,116.430862,1,5,1
16606,88571,310,35,210,0,0,1,1,39.892292,116.324447,1,5,1
16607,68000,340,50,296,0,0,2,2,39.84915,116.420788,1,5,1
16608,59663,710,119,3000,1,1,2,2,39.901141,116.284832,2,5,2
16609,52747,480,91,3000,1,0,2,1,39.822855,116.340686,2,5,1
16611,65040,800,123,1170,1,1,2,1,39.845651,116.42268,3,5,2
16612,76000,570,75,945,0,0,2,2,39.848763,116.363976,2,5,1
16613,63725,650,102,3000,1,1,2,2,39.885794,116.272751,2,5,1
16614,77173,710,92,546,1,0,1,3,39.854212,116.324943,2,5,1
16615,41459,568,137,3000,0,0,2,1,39.825367,116.184166,3,5,2
16616,79439,850,107,457,1,1,2,2,39.845095,116.378983,2,5,1
16617,80701,460,57,3000,1,1,1,1,39.869771,116.430862,2,5,1
16618,64814,350,54,907,0,0,2,3,39.845833,116.29627,2,5,1
16619,66666,460,69,3000,1,1,1,1,39.854708,116.438718,2,5,1
16620,67857,285,42,740,0,0,1,1,39.855044,116.381586,1,5,1
16621,58849,665,113,3000,1,1,4,1,39.885794,116.272751,2,5,1
16622,66304,305,46,3000,1,1,1,1,39.864624,116.413131,1,5,1
16624,76363,420,55,711,1,1,1,2,39.843939,116.374353,1,5,1
16625,69369,770,111,1156,1,1,2,2,39.896487,116.312478,2,5,2
16626,63636,280,44,480,0,0,1,4,39.862302,116.310275,1,5,1
16627,77011,670,87,948,1,0,3,3,39.868778,116.439336,2,5,1
16629,50505,500,99,1092,1,0,2,4,39.845086,116.387689,3,5,1
16630,68518,370,54,318,0,1,2,3,39.86854,116.426649,2,5,1
16631,78205,305,39,377,1,0,1,2,39.850752,116.373095,1,5,0
16632,77966,460,59,3000,1,1,1,1,39.824743,116.28923,1,5,1
16633,63013,460,73,511,1,1,2,3,39.863512,116.406254,2,5,1
16634,73333,1650,225,911,1,1,2,4,39.848001,116.3701,3,5,3
16635,44387,435,98,3000,1,0,2,3,39.807113,116.386057,2,5,1
16636,58333,420,72,440,1,0,2,2,39.853309,116.419158,1,5,1
16638,71759,775,108,873,1,1,2,1,39.842227,116.431404,2,5,1
16640,50212,472,94,3000,0,1,2,4,39.825776,116.41487,2,5,1
16641,52000,260,50,264,1,1,2,2,39.843082,116.378239,1,5,1
16642,58085,273,47,3000,1,0,1,2,39.822855,116.340686,1,5,0
16643,81318,740,91,3000,1,1,2,2,39.841647,116.347237,3,5,2
16646,57000,570,100,3000,1,0,2,3,39.893691,116.265581,2,5,1
16647,55238,348,63,3000,1,0,1,2,39.822855,116.340686,1,5,1
16649,87804,720,82,684,1,1,2,2,39.88344,116.315032,2,5,1
16650,72222,520,72,524,0,1,2,1,39.850752,116.397183,2,5,1
16652,68837,296,43,1091,1,1,1,2,39.861766,116.414326,1,5,1
16653,81386,1115,137,459,1,1,2,1,39.841765,116.373322,3,5,2
16654,64150,340,53,1199,0,0,2,2,39.868037,116.292058,2,5,1
16655,81578,310,38,315,1,1,1,1,39.847369,116.377881,1,5,0
16656,70000,308,44,720,1,0,2,3,39.866115,116.438001,1,5,1
16658,63934,390,61,423,0,1,2,4,39.862302,116.310275,2,5,1
16659,57792,445,77,3000,1,1,2,1,39.852274,116.436209,2,5,1
16662,76595,360,47,3000,0,1,2,1,39.866115,116.438001,1,5,1
16663,76363,420,55,452,0,0,2,1,39.870162,116.422714,2,5,1
16664,81111,438,54,463,1,1,2,2,39.850065,116.357568,1,5,1
16665,67105,765,114,3000,1,1,2,2,39.842124,116.424152,2,5,1
16667,59016,360,61,1093,0,1,1,4,39.858337,116.395523,2,5,1
16668,73584,390,53,1088,1,1,1,3,39.848793,116.372277,1,5,1
16669,69333,416,60,406,0,1,2,1,39.854651,116.37423,2,5,1
16672,76190,480,63,3000,1,0,1,2,39.875382,116.379108,1,5,1
16673,59836,365,61,3000,0,1,2,2,39.865549,116.289065,2,0,1
16674,71052,405,57,3000,1,1,1,3,39.842226,116.314603,1,5,1
16675,63820,568,89,3000,1,1,3,1,39.842671,116.39398,2,5,1
16676,45283,240,53,79,1,0,1,2,39.843082,116.378239,1,5,1
16677,60465,520,86,438,1,1,1,3,39.854348,116.451036,2,5,1
16678,61052,348,57,693,1,1,1,3,39.853281,116.438632,1,5,1
16679,55084,325,59,3000,1,0,1,3,39.854708,116.438718,1,5,0
16680,62037,670,108,603,1,0,2,1,39.864687,116.42205,2,5,1
16681,56704,499,88,3000,1,1,1,2,39.863542,116.447269,2,5,1
16682,64666,388,60,964,0,1,2,3,39.866547,116.400898,3,5,1
16683,63095,530,84,1094,0,0,3,1,39.845585,116.384512,3,5,1
16684,67857,285,42,697,0,0,2,3,39.855722,116.328744,1,5,1
16686,64406,380,59,833,0,1,2,2,39.848819,116.414875,2,5,1
16687,76190,320,42,548,0,1,1,2,39.852718,116.38028,1,5,1
16688,55701,635,114,3000,1,1,2,1,39.885794,116.272751,2,5,2
16689,72542,428,59,451,1,1,2,1,39.853309,116.419158,1,5,1
16690,74324,825,111,1196,1,1,2,1,39.842671,116.39398,3,5,1
16691,63000,378,60,831,0,1,2,2,39.858937,116.434047,2,5,1
16692,64102,250,39,1184,1,0,2,3,39.866547,116.400898,1,5,1
16693,58333,420,72,3000,1,0,2,1,39.862127,116.401523,1,5,1
16694,63265,310,49,698,0,1,1,2,39.84763,116.416756,1,5,1
16695,50000,270,54,3000,0,0,2,3,39.817329,116.401637,1,5,1
16696,67164,450,67,3000,1,1,1,3,39.857605,116.324379,1,5,1
16697,65000,390,60,134,1,1,1,3,39.865119,116.445457,2,5,1
16698,65384,340,52,3000,1,1,1,2,39.885794,116.272751,1,5,0
16699,57894,330,57,780,1,1,2,2,39.845585,116.384512,1,5,1
16700,66379,385,58,3000,0,1,2,2,39.898979,116.27017,2,5,1
16703,45212,425,94,3000,0,0,2,2,39.797734,116.160624,3,5,1
16705,73333,286,39,644,1,1,1,3,39.824428,116.305981,1,5,1
16706,62340,293,47,1006,1,0,1,3,39.854708,116.438718,1,5,1
16707,76428,428,56,434,0,1,2,2,39.892292,116.324447,2,5,1
16708,50724,350,69,3000,0,0,2,1,39.826026,116.3396,2,5,1
16709,61739,426,69,3000,1,0,1,2,39.897955,116.277098,1,5,1
16710,65000,468,72,788,1,0,1,2,39.861317,116.35051,2,5,1
16711,62000,310,50,3000,0,1,1,4,39.824422,116.405211,2,5,1
16712,59259,480,81,1087,1,0,2,1,39.863694,116.439992,3,5,1
16713,59259,640,108,3000,1,1,2,2,39.863624,116.442322,2,5,1
16714,56779,335,59,865,0,0,2,4,39.862929,116.437689,2,5,1
16715,69014,490,71,3000,1,0,1,2,39.848177,116.379835,1,5,2
16716,75757,750,99,3000,1,0,2,2,39.842671,116.39398,2,5,2
16717,69117,470,68,1035,0,1,2,1,39.844386,116.381068,2,5,1
16718,67954,299,44,3000,0,1,1,1,39.868568,116.396111,1,5,1
16719,60784,310,51,818,1,1,1,3,39.854708,116.438718,1,5,1
16720,59032,366,62,3000,1,1,1,3,39.860589,116.446874,2,5,1
16721,74489,730,98,3000,1,1,2,2,39.894053,116.274543,2,5,1
16722,58571,369,63,405,0,1,2,4,39.854651,116.37423,2,5,1
16723,52307,340,65,3000,0,0,2,4,39.834214,116.344424,1,5,1
16725,61864,365,59,3000,0,1,1,4,39.874649,116.289578,2,5,1
16726,63800,638,100,766,1,1,2,3,39.876147,116.441366,3,5,1
16727,67500,405,60,619,0,1,2,3,39.862302,116.310275,2,5,1
16729,78695,543,69,397,1,1,1,2,39.86916,116.44641,1,5,1
16730,48113,255,53,3000,0,0,2,4,39.844363,116.259369,1,5,1
16731,71527,515,72,733,1,1,1,2,39.892218,116.308654,1,5,1
16732,84745,500,59,3000,1,1,1,3,39.848694,116.318628,1,5,1
16734,84337,700,83,559,1,0,2,3,39.88344,116.315032,2,5,1
16735,54411,370,68,3000,1,0,2,2,39.812716,116.375408,2,5,1
16736,81521,750,92,3000,1,0,2,2,39.894053,116.274543,2,5,2
16737,59444,535,90,315,1,1,2,1,39.847369,116.377881,2,5,1
16738,71111,320,45,461,1,0,2,2,39.854651,116.37423,1,5,1
16739,57777,312,54,3000,0,1,2,4,39.89747,116.265321,2,5,1
16740,80000,288,36,315,1,1,1,3,39.847369,116.377881,1,5,1
16741,66976,288,43,505,0,0,1,2,39.875081,116.27924,1,5,1
16742,66265,550,83,614,1,0,2,2,39.837686,116.307787,2,5,1
16743,56896,330,58,3000,1,0,1,4,39.80896,116.3755,2,5,1
16745,72560,595,82,807,1,1,2,1,39.868778,116.439336,3,5,1
16746,60000,420,70,3000,0,0,2,1,39.864624,116.413131,2,5,1
16747,61777,278,45,3000,1,1,1,2,39.898979,116.27017,1,5,1
16748,55607,595,107,3000,1,1,2,2,39.901141,116.284832,2,5,1
16749,55434,255,46,3000,1,1,2,2,39.843914,116.290959,1,5,0
16752,67592,365,54,714,1,1,2,1,39.876474,116.425121,1,5,1
16753,55555,300,54,3000,1,0,2,1,39.865774,116.395459,1,5,1
16754,58450,415,71,3000,1,1,1,3,39.893691,116.265581,1,5,1
16755,54426,332,61,1093,0,1,2,4,39.858337,116.395523,2,5,1
16757,54444,490,90,3000,1,1,2,3,39.813572,116.344068,2,5,2
16759,70408,345,49,727,1,0,1,1,40.036324,116.343009,1,4,0
16760,76923,700,91,690,1,0,2,1,39.824428,116.305981,2,5,1
16761,72272,318,44,304,0,1,1,3,39.872925,116.448966,1,5,1
16762,53763,500,93,1043,1,1,2,3,39.845086,116.387689,3,5,1
16763,72093,310,43,1142,0,1,2,4,39.866036,116.376192,2,5,1
16764,73170,300,41,3000,1,1,1,2,39.824428,116.305981,1,5,1
16765,45454,300,66,3000,1,0,1,1,39.813572,116.344068,1,5,1
16766,45061,365,81,3000,0,1,2,3,39.81443,116.432459,2,0,1
16767,73090,402,55,3000,1,0,2,1,39.869289,116.364321,2,5,1
16768,60396,610,101,1083,1,0,1,2,39.85628,116.294601,2,5,1
16769,80952,680,84,439,1,1,2,4,39.841876,116.375817,2,5,1
16770,67682,555,82,3000,1,1,2,2,39.842671,116.39398,2,5,1
